material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes
mp-20496,Ga2PbO4,3.4457000000000004,0.0,-2.0700189085714276,6.412771573477277,mm2,Ama2,Orthorhombic,1.0730014491602091,2.0249239804660983,21.639104953333334,4.100317126666668,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | ✓ n=2.02 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy
mp-542931,Bi2B8O15,4.3762,0.002698840666667479,-2.6267447043333356,4.13805961079416,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.38 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-707395,NaH2SeO4,4.1322,0.009655908437500749,-1.4524000367153826,2.879833577749073,mm2,Cmc2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.13 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1204847,NaH2SNO3,5.0062,0.09204525680922426,-1.3720572426724142,2.059769387594688,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 5.01 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1190311,NaH2(SO2)2,3.7351,0.04559059236109242,-1.5160852848754784,1.9704814542854068,2,C2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.74 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-768143,NaGePCO7,3.2699,0.06408764030303438,-2.2090022428201963,2.8598194834534643,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.27 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1211121,Li2Al2Si3(HO3)4,4.7107,0.01715539130434962,-2.6978558918115945,2.0827099477787194,mm2,Fdd2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.71 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-768216,Li2BiPCO7,3.7498999999999993,0.0491974379166642,-2.2818161846924596,3.8848385591724313,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.75 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1217978,SrPrScO4,3.4749,0.05743077749999692,-3.5917047966666664,5.433712374345479,4mm,I4mm,Tetragonal,0.0,,,,6,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.47 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1218169,SrPrInO4,3.2238,0.03624095812499828,-2.912373404047618,6.0513566055443935,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.22 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1217963,SrPrAlO4,3.2233,0.006274690552715789,-3.505392873095238,5.934520915654442,4mm,I4mm,Tetragonal,0.0,,,,6,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.22 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1208631,SrNiF4,5.001321369793083,0.02319554166666915,-3.250204035,4.475453707918475,mm2,Cmc2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.00 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1218040,SrNdScO4,3.7426993704363145,0.04357902678571257,-3.6183591082142854,5.45574302296159,mm2,Cmc2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.74 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1218095,SrNdGaO4,3.5388,0.05933496374999958,-3.066481519285714,6.480585391638929,4mm,I4mm,Tetragonal,0.0,,,,6,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1218150,SrNdAlO4,3.3058000000000005,0.011421656190471197,-3.517478288214285,6.055780661560106,4mm,I4mm,Tetragonal,0.0,,,,6,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.31 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1068742,SrZrO3,3.2567,0.048340725500001014,-3.613318103,5.0505421864794275,4mm,P4mm,Tetragonal,0.0,,,,6,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.26 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715562,NaGa2P(SO6)2,3.5855000000000006,0.0369385201851804,-2.1882405064456774,3.2412103800100627,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.59 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-764111,NaFe(PO3)3,3.9641000000000006,0.012827182380938495,-2.5202193866291336,3.041387126073367,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.96 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1195286,NaDyH2S2O9,5.5663,0.008448171388888426,-2.270056760814176,3.6960155554404297,32,P3_121,Trigonal,0.0,,,,6,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 5.57 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1221069,NaDy(WO4)2,4.0611999999999995,0.029449839791665156,-2.5996485619204974,7.143279221931608,-4,I-4,Tetragonal,0.0,,,,6,✓ Noncentro (-4) — χ⁽²⁾ allowed | ✓ Gap 4.06 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-849785,NaCrH22N6(Cl2O)2,3.8276000000000003,0.09237739124999766,-0.7354104362883144,1.5566334032558995,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.83 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222936,Li2AlGaSi2(H2O5)2,4.349,0.014050929249993516,-2.4687093027083327,2.4645986399629027,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.35 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222720,Li2Al2SiO6,4.625900000000001,0.027389918560607462,-3.141805308787879,2.252191478863434,222,C222,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.63 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2720358,NaClO3,6.3141,0.02988563774999964,-1.083986653275862,2.5757206261379952,23,P2_13,Cubic,0.0,,,,6,✓ Noncentro (23) — χ⁽²⁾ allowed | ✓ Gap 6.31 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-555726,NaClO3,5.7194,0.06845224274999939,-1.0454200482758622,1.862959747051154,23,P2_13,Cubic,0.056423333333333006,1.414881231764702,3.2330888533333333,2.0018889000000004,6,✓ Noncentro (23) — χ⁽²⁾ allowed | ✓ Gap 5.72 eV — transparent at 775nm | ✗ n=1.41 — outside useful range | — Piezo=0.056 C/m² — weak or no data
mp-1180887,NaCdF3,3.5602,0.08891309900000355,-2.5716023462758613,2.9802468249195395,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.56 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1217784,SrYAl3O7,4.188000000000001,0.015194742937499228,-3.557073157083334,3.8402425850834794,mm2,Cmm2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.19 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1173137,SrThF6,5.1442000000000005,0.07717637750000161,-4.319406236249999,6.301957474847903,-6m2,P-6m2,Hexagonal,0.0,,,,6,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 5.14 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1179315,SrTeO3,3.2315000000000005,0.0032061685833335574,-2.3778191464166674,4.619314366489725,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.23 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-662523,SrTeO3,3.2676000000000007,0.031557382666666633,-2.349467932333334,4.147340859213562,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.27 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-647158,SrTeO3,3.464,0.006218151916667303,-2.3748071630833336,4.634721967061222,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.46 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-561385,SrTeO3,3.4746999999999995,0.0023719034999993838,-2.378653411500001,4.862303278443792,2,C2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.47 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1217782,SrSmScO4,3.7406970871939933,0.060263438125000235,-3.627285303571427,5.590868167752029,mm2,Cmc2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.74 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1217789,SrSmGa3O7,3.2158999999999995,0.0059257657638873695,-2.834816558125,5.377904602643847,mm2,Cmm2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.22 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1217962,SrSmAlO4,3.5122999999999998,0.026902797514877896,-3.5300901035714283,6.4362982137353155,4mm,I4mm,Tetragonal,0.0,,,,6,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.51 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1183513,BeH8SO8,5.4243999999999994,0.004405399444443958,-1.6333424298611108,1.7096034893507805,-42m,I-4c2,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.42 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1238445,BeH8(NF2)2,6.5561,0.00827351008333288,-1.5084971804166671,1.666678365185126,mm2,Pna2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 6.56 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1516329,NaCaZrSbO6,3.3830999999999998,0.08414057325000002,-2.7793632251379314,4.609385330920039,-43m,F-43m,Cubic,0.0,,,,6,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 3.38 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1020009,Li2Ca2Si2O7,4.7378,0.010006000705135243,-3.1925931838461543,2.7351736503938726,622,P6_122,Hexagonal,0.0,,,,6,✓ Noncentro (622) — χ⁽²⁾ allowed | ✓ Gap 4.74 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1575669,Li2CoP2O7,3.2057,0.017526677013867342,-2.5109954984126976,2.9472357224297463,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.21 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-778006,Li2CoP2O7,3.3286999999999995,0.05697486347220071,-2.4715473119543643,2.9364462928784105,mm2,Pna2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.33 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-759784,Li2Bi2P2O9,3.5710999999999995,0.09163192511110818,-2.3615796247301604,5.065990422285392,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.57 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-759735,Li2Bi(PO3)5,4.3121,0.07689685844202909,-2.518122031733955,3.3125414795828507,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.31 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-696961,BeH4NF3,6.074,0.022491705787041738,-1.8332492277777779,1.6389628716348372,m,Pc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 6.07 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1079609,Bi(BO2)3,3.8655,0.01640415799999939,-2.5708861957500004,4.738114168359097,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.87 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-252,BeTe,2.0172,0.0,-0.5703619408333322,4.996636960395607,-43m,F-43m,Cubic,0.171142968822333,2.7223992022964985,8.498386386642004,7.411457416664612,6,✓ Noncentro (-43m) — χ⁽²⁾ allowed | △ Gap 2.02 eV — marginal TPA risk | ✗ n=2.72 — outside useful range | △ Piezo=0.17 C/m² — moderate
mp-569030,BeCl2,6.3715,0.02261791712962946,-1.8235566653703699,1.2595910428654724,32,P3_221,Trigonal,0.0009245809861890001,1.402126687095951,2.76250640666685,1.9659592466666667,6,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 6.37 eV — transparent at 775nm | ✗ n=1.40 — outside useful range | — Piezo=0.001 C/m² — weak or no data
mp-1227412,BeAlSiN3,4.9216,0.03511214458333356,-1.426333574166667,3.204463955080491,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.92 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716354,NaCaZr3P3(SO8)3,3.6033,0.02222899897618369,-2.8233439580326074,2.7335351942262736,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.60 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1221079,NaCaYCdF8,5.042083359095379,0.010060427500000024,-3.6489714534482753,4.172631126905299,-42m,I-4m2,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.04 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714757,NaCaY3(SO4)6,5.224399999999999,0.011683929892855716,-2.5947487053251237,2.5297510503360616,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 5.22 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714189,NaCaY(SO4)3,5.1953000000000005,0.017643295671297743,-2.551006631141444,2.4675521968784655,3m,R3c,Trigonal,0.0,,,,6,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 5.20 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1221076,NaCaScZn(SiO3)4,4.564504772236315,0.019613816499989944,-3.175020719818966,3.4074038114018785,2,C2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.56 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714630,NaCaSc3(SO4)6,3.9627000000000003,0.008788987071428167,-2.548880434325124,2.405567366611013,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.96 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714142,NaCaSc(SO4)3,3.8249,0.027145632916662166,-2.509898507159962,2.374921201252964,3m,R3c,Trigonal,0.0,,,,6,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.82 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-757519,Li2Co(Si2O5)2,3.4921,0.0780877695588229,-2.8363022658333343,2.370261177682202,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.49 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1221089,NaCaMgAl(SiO3)4,5.0296,0.01853742478124598,-3.248137427318966,3.1913444024093125,2,C2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 5.03 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1246093,NaCaLaF6,6.3624,0.007086515555551287,-4.057718745153256,4.203760595053892,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 6.36 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1229295,Be8P8H34N8O33,3.3676999999999997,0.03622985684065316,-1.7649304895015703,2.0221231725661055,mm2,Ccc2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.37 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1227338,Be3ZnO4,4.2643,0.08631717562500008,-2.688549454374999,3.9705787826517676,-42m,I-42m,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.26 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-695815,BeP2(HO)4,5.9704,0.0326362237554072,-1.5949234369805187,1.740268839184375,422,P4_12_12,Tetragonal,0.0,,,,6,✓ Noncentro (422) — χ⁽²⁾ allowed | ✓ Gap 5.97 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-560521,Be(PO3)2,5.8524,0.010102515833333214,-2.770024390198412,2.4668140821426876,222,C222_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 5.85 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1182717,Be(HO)2,4.0122,0.07920286066666637,-1.9299412563333334,1.9158125220073683,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.01 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714869,NaCaLa3(SO4)6,4.3025,0.01876921276190835,-2.6003476277536954,2.692239083219117,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 4.30 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714231,NaCaLa(SO4)3,4.8129,0.02965008379629097,-2.5544089516969994,2.580169547651661,3m,R3c,Trigonal,0.0,,,,6,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 4.81 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715751,NaCaHfP(SO6)2,3.8097,0.06789492995370416,-2.694232350890121,3.2072679988002433,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.81 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716425,NaCaHf3P3(SO8)3,4.433,0.02236528035714258,-2.882575272508798,3.6243437912497067,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.43 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1173840,NaCaH6S2NO9,4.9222,0.07540116332235414,-1.6950925028189665,2.232293249353933,m,Pc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.92 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1078933,NaCaH3,3.3120000000000003,0.0703869570000002,-0.44690310374999953,1.4464776987852885,3m,R3c,Trigonal,0.0,,,,6,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.31 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1221117,NaCaGaSi2O7,4.1425,0.004928235902769806,-3.012875022406609,3.2092072054463525,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.14 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1173092,NaCaGaSi2O7,4.087199999999999,0.009672834652770135,-3.0081304236566093,3.217485475168294,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 4.09 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-756967,Li2CrO4,3.0643000000000002,0.020319052380952662,-2.06795511952381,2.383615368625614,mm2,Pmn2_1,Orthorhombic,0.7106053404668441,1.7095182264798077,5.46105635,2.9224525666666668,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 3.06 eV — marginal TPA risk | △ n=1.71 — weak confinement | △ Piezo=0.71 C/m² — moderate
mp-756873,Li2CrO4,2.502,0.07038659095238131,-2.017887580952381,2.3438535019829048,1,P1,Triclinic,0.41628872903623104,1.7395661633483985,6.733588376666667,3.026090436666667,6,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.50 eV — marginal TPA risk | △ n=1.74 — weak confinement | △ Piezo=0.42 C/m² — moderate
mp-777383,Li2Cr(PO3)4,3.4909999999999997,0.06906977546148063,-2.5726570534335824,2.435545278755185,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.49 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-505245,Li2Cr(H2O3)2,3.052,0.018963177820514154,-1.6962627578205125,2.081781336218237,222,P2_12_12_1,Orthorhombic,0.345549999999999,1.6600029116440327,8.114438980000001,2.7556096666666665,6,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 3.05 eV — marginal TPA risk | △ n=1.66 — weak confinement | △ Piezo=0.35 C/m² — moderate
mp-756993,Li2CoP2O7,3.2618,0.06814568909720009,-2.4603764863293645,2.753738914038701,-42m,P-42_1m,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.26 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data
